time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.commanded,.measured
2018/07/18/15:57:36.818796,2974,1531943856,817035903,NED,14.029999733,39.115650177
2018/07/18/15:57:36.871683,2975,1531943856,870963848,NED,10.9099998474,39.115650177
2018/07/18/15:57:36.933511,2976,1531943856,930563311,NED,10.9099998474,39.115650177
2018/07/18/15:57:37.006305,2977,1531943857,5564291,NED,7.89999961853,30.4665126801
2018/07/18/15:57:37.087562,2978,1531943857,85319968,NED,5.23000001907,30.4665126801
2018/07/18/15:57:37.128175,2979,1531943857,126829340,NED,5.23000001907,30.4665126801
2018/07/18/15:57:37.145059,2980,1531943857,143699671,NED,5.23000001907,30.4665126801
2018/07/18/15:57:37.215171,2981,1531943857,213923652,NED,2.61999988556,30.4665126801
2018/07/18/15:57:37.230860,2982,1531943857,230492834,NED,2.61999988556,30.4665126801
2018/07/18/15:57:37.317912,2983,1531943857,314141202,NED,0.239999994636,30.4665126801
2018/07/18/15:57:37.343076,2984,1531943857,340445727,NED,0.239999994636,30.4665126801
2018/07/18/15:57:37.425638,2985,1531943857,424475883,NED,-1.94999992847,30.4665126801
2018/07/18/15:57:37.459493,2986,1531943857,457419691,NED,-1.94999992847,17.6433792114
2018/07/18/15:57:37.497193,2987,1531943857,496575234,NED,-3.84999990463,17.6433792114
2018/07/18/15:57:37.544854,2988,1531943857,544340308,NED,-3.84999990463,17.6433792114
2018/07/18/15:57:37.629871,2989,1531943857,629441363,NED,-5.42999982834,17.6433792114
2018/07/18/15:57:37.721305,2990,1531943857,714826287,NED,-6.75,17.6433792114
2018/07/18/15:57:37.742663,2991,1531943857,740618306,NED,-6.75,17.6433792114
2018/07/18/15:57:37.794547,2992,1531943857,794090066,NED,-7.77999973297,17.6433792114
2018/07/18/15:57:37.876246,2993,1531943857,875263199,NED,-7.77999973297,17.6433792114
2018/07/18/15:57:37.950472,2994,1531943857,949706299,NED,-8.46000003815,17.6433792114
2018/07/18/15:57:38.010601,2995,1531943858,5726701,NED,-8.96000003815,6.54368114471
2018/07/18/15:57:38.091152,2996,1531943858,90718831,NED,-9.28999996185,6.54368114471
2018/07/18/15:57:38.175468,2997,1531943858,175096984,NED,-9.30000019073,6.54368114471
2018/07/18/15:57:38.211998,2998,1531943858,210264126,NED,-9.48999977112,6.54368114471
2018/07/18/15:57:38.257184,2999,1531943858,256683810,NED,-9.5,6.54368114471
2018/07/18/15:57:38.295669,3000,1531943858,295111938,NED,-9.59000015259,6.54368114471
2018/07/18/15:57:38.365597,3001,1531943858,365066835,NED,-9.59000015259,1.20135474205
2018/07/18/15:57:38.393823,3002,1531943858,393190956,NED,-9.61999988556,1.20135474205
2018/07/18/15:57:38.436318,3003,1531943858,435642525,NED,-9.63000011444,1.20135474205
2018/07/18/15:57:38.489827,3004,1531943858,489086990,NED,-9.63999938965,1.20135474205
2018/07/18/15:57:38.534131,3005,1531943858,532152601,NED,-9.63999938965,1.20135474205
2018/07/18/15:57:38.626296,3006,1531943858,616766751,NED,-9.68999958038,1.20135474205
2018/07/18/15:57:38.704290,3007,1531943858,703529484,NED,-9.69999980927,1.20135474205
2018/07/18/15:57:38.745918,3008,1531943858,745278598,NED,-9.69999980927,1.20135474205
2018/07/18/15:57:38.792205,3009,1531943858,789942302,NED,-9.64999961853,1.20135474205
2018/07/18/15:57:38.829666,3010,1531943858,827558344,NED,-9.65999984741,1.20135474205
2018/07/18/15:57:38.904193,3011,1531943858,903532595,NED,-9.55000019073,-3.30676984787
2018/07/18/15:57:38.964835,3012,1531943858,960328733,NED,-9.55000019073,-3.30676984787
2018/07/18/15:57:38.998889,3013,1531943858,998276675,NED,-9.34000015259,-3.30676984787
2018/07/18/15:57:39.046071,3014,1531943859,45275488,NED,-9.34000015259,-3.30676984787
2018/07/18/15:57:39.128324,3015,1531943859,126482608,NED,-9.0,-3.30676984787
2018/07/18/15:57:39.152069,3016,1531943859,151323663,NED,-9.0,-3.30676984787
2018/07/18/15:57:39.217760,3017,1531943859,217064946,NED,-8.60999965668,-3.30676984787
2018/07/18/15:57:39.281546,3018,1531943859,280166420,NED,-8.05000019073,-7.9837269783
2018/07/18/15:57:39.303595,3019,1531943859,303098986,NED,-8.05000019073,-7.9837269783
2018/07/18/15:57:39.343525,3020,1531943859,342668189,NED,-8.05000019073,-7.9837269783
2018/07/18/15:57:39.417939,3021,1531943859,417005405,NED,-7.55999994278,-7.9837269783
2018/07/18/15:57:39.453329,3022,1531943859,452879836,NED,-7.55999994278,-7.9837269783
2018/07/18/15:57:39.514774,3023,1531943859,514104979,NED,-6.82999992371,-7.9837269783
2018/07/18/15:57:39.547827,3024,1531943859,547404304,NED,-6.82999992371,-7.9837269783
2018/07/18/15:57:39.586916,3025,1531943859,586590280,NED,-6.09999990463,-9.747797966
2018/07/18/15:57:39.652222,3026,1531943859,651274488,NED,-6.09999990463,-9.747797966
2018/07/18/15:57:39.696737,3027,1531943859,695648948,NED,-5.36999988556,-9.747797966
2018/07/18/15:57:39.745824,3028,1531943859,745565455,NED,-5.36999988556,-9.747797966
2018/07/18/15:57:39.793484,3029,1531943859,792920041,NED,-4.58999967575,-9.747797966
2018/07/18/15:57:39.884757,3030,1531943859,883704585,NED,-3.75999999046,-9.747797966
2018/07/18/15:57:39.912535,3031,1531943859,907409141,NED,-3.75999999046,-9.747797966
2018/07/18/15:57:39.966060,3032,1531943859,965227349,NED,-3.75999999046,-9.747797966
2018/07/18/15:57:39.994266,3033,1531943859,992292090,NED,-3.05999994278,-9.747797966
2018/07/18/15:57:40.037080,3034,1531943860,36324954,NED,-3.05999994278,-6.3447265625
2018/07/18/15:57:40.104163,3035,1531943860,103586797,NED,-2.45000004768,-6.3447265625
2018/07/18/15:57:40.173653,3036,1531943860,172282256,NED,-1.90999996662,-6.3447265625
2018/07/18/15:57:40.208328,3037,1531943860,208066832,NED,-1.90999996662,-6.3447265625
2018/07/18/15:57:40.252218,3038,1531943860,250047369,NED,-1.90999996662,-6.3447265625
2018/07/18/15:57:40.296409,3039,1531943860,295920532,NED,-1.22000002861,-6.3447265625
2018/07/18/15:57:40.371737,3040,1531943860,370706896,NED,-1.22000002861,-6.3447265625
2018/07/18/15:57:40.406566,3041,1531943860,405849784,NED,-0.550000011921,-5.84256410599
2018/07/18/15:57:40.449631,3042,1531943860,447551187,NED,-0.550000011921,-5.84256410599
2018/07/18/15:57:40.471287,3043,1531943860,470923716,NED,0.159999996424,-5.84256410599
2018/07/18/15:57:40.573236,3044,1531943860,570261570,NED,0.159999996424,-5.84256410599
2018/07/18/15:57:40.599098,3045,1531943860,598675960,NED,0.889999985695,-5.84256410599
2018/07/18/15:57:40.629517,3046,1531943860,629005112,NED,0.889999985695,-5.84256410599
2018/07/18/15:57:40.691159,3047,1531943860,690627181,NED,1.69999992847,-5.84256410599
2018/07/18/15:57:40.757849,3048,1531943860,757162120,NED,1.69999992847,-5.84256410599
2018/07/18/15:57:40.802442,3049,1531943860,801895809,NED,2.46000003815,-5.84256410599
2018/07/18/15:57:40.846295,3050,1531943860,845720100,NED,2.46000003815,-5.84256410599
2018/07/18/15:57:40.877923,3051,1531943860,877628625,NED,3.38999986649,-6.81911039352
2018/07/18/15:57:40.931481,3052,1531943860,930560907,NED,3.38999986649,-6.81911039352
2018/07/18/15:57:40.975308,3053,1531943860,974664011,NED,4.42000007629,-6.81911039352
2018/07/18/15:57:41.069841,3054,1531943861,69218754,NED,4.42000007629,-6.81911039352
2018/07/18/15:57:41.118220,3055,1531943861,117217654,NED,5.46999979019,-6.81911039352
2018/07/18/15:57:41.195419,3056,1531943861,194703796,NED,6.50999975204,-6.81911039352
2018/07/18/15:57:41.244532,3057,1531943861,243937561,NED,6.50999975204,-6.81911039352
2018/07/18/15:57:41.277947,3058,1531943861,277574195,NED,7.53999996185,-4.26107311249
2018/07/18/15:57:41.335741,3059,1531943861,334927931,NED,7.53999996185,-4.26107311249
2018/07/18/15:57:41.373842,3060,1531943861,373397469,NED,8.40999984741,-4.26107311249
2018/07/18/15:57:41.448085,3061,1531943861,443567728,NED,8.40999984741,-4.26107311249
2018/07/18/15:57:41.484663,3062,1531943861,480205575,NED,9.26999950409,-4.26107311249
2018/07/18/15:57:41.549383,3063,1531943861,548961194,NED,9.26999950409,-4.26107311249
2018/07/18/15:57:41.571549,3064,1531943861,571124361,NED,9.96000003815,-4.26107311249
2018/07/18/15:57:41.650840,3065,1531943861,650372979,NED,9.96000003815,-4.26107311249
2018/07/18/15:57:41.693326,3066,1531943861,692669225,NED,10.5500001907,-4.26107311249
2018/07/18/15:57:41.752043,3067,1531943861,748891997,NED,10.5500001907,1.14918959141
2018/07/18/15:57:41.773233,3068,1531943861,772781160,NED,10.9399995804,1.14918959141
2018/07/18/15:57:41.810869,3069,1531943861,810446708,NED,10.9299993515,1.14918959141
2018/07/18/15:57:41.882547,3070,1531943861,881786713,NED,11.1300001144,1.14918959141
2018/07/18/15:57:41.917099,3071,1531943861,916499847,NED,11.1300001144,1.14918959141
2018/07/18/15:57:41.988052,3072,1531943861,986146847,NED,11.0599994659,1.14918959141
2018/07/18/15:57:42.068985,3073,1531943862,66022499,NED,11.0599994659,1.14918959141
2018/07/18/15:57:42.085548,3074,1531943862,84373391,NED,10.9299993515,1.14918959141
2018/07/18/15:57:42.125866,3075,1531943862,125321717,NED,10.9200000763,5.84037494659
2018/07/18/15:57:42.236137,3076,1531943862,232137825,NED,10.8299999237,5.84037494659
2018/07/18/15:57:42.285779,3077,1531943862,284986365,NED,10.5599994659,5.84037494659
2018/07/18/15:57:42.336593,3078,1531943862,335786001,NED,10.5599994659,5.84037494659
2018/07/18/15:57:42.394072,3079,1531943862,393715987,NED,10.3599996567,5.84037494659
2018/07/18/15:57:42.409969,3080,1531943862,409433213,NED,10.3599996567,5.84037494659
2018/07/18/15:57:42.483461,3081,1531943862,480171883,NED,10.0699996948,5.84037494659
2018/07/18/15:57:42.503906,3082,1531943862,503393246,NED,10.0699996948,7.88036489487
2018/07/18/15:57:42.549277,3083,1531943862,548842416,NED,10.0699996948,7.88036489487
2018/07/18/15:57:42.598784,3084,1531943862,598112054,NED,9.76000022888,7.88036489487
2018/07/18/15:57:42.635790,3085,1531943862,634921516,NED,9.76000022888,7.88036489487
2018/07/18/15:57:42.754731,3086,1531943862,753631215,NED,9.32999992371,7.88036489487
2018/07/18/15:57:42.788874,3087,1531943862,788596090,NED,8.68999958038,7.88036489487
2018/07/18/15:57:42.879776,3088,1531943862,878468042,NED,7.89999961853,7.88036489487
2018/07/18/15:57:42.912310,3089,1531943862,911557739,NED,7.89999961853,7.88036489487
2018/07/18/15:57:42.938662,3090,1531943862,938169271,NED,7.89999961853,7.88036489487
2018/07/18/15:57:43.000600,3091,1531943862,999589905,NED,7.05999994278,11.2313909531
2018/07/18/15:57:43.035999,3092,1531943863,34605468,NED,7.05999994278,11.2313909531
2018/07/18/15:57:43.092120,3093,1531943863,91795879,NED,6.28999996185,11.2313909531
2018/07/18/15:57:43.138325,3094,1531943863,138056273,NED,6.28999996185,11.2313909531
2018/07/18/15:57:43.228904,3095,1531943863,228347806,NED,5.56999969482,11.2313909531
2018/07/18/15:57:43.289437,3096,1531943863,289217983,NED,4.86999988556,11.2313909531
2018/07/18/15:57:43.323858,3097,1531943863,323598546,NED,4.86999988556,11.2313909531
2018/07/18/15:57:43.406580,3098,1531943863,406124696,NED,4.34999990463,8.2735710144
2018/07/18/15:57:43.461560,3099,1531943863,461336154,NED,4.36000013351,8.2735710144
2018/07/18/15:57:43.492883,3100,1531943863,492308277,NED,3.77999997139,8.2735710144
2018/07/18/15:57:43.566937,3101,1531943863,566487388,NED,3.77999997139,8.2735710144
2018/07/18/15:57:43.613267,3102,1531943863,612579431,NED,3.23000001907,8.2735710144
2018/07/18/15:57:43.666346,3103,1531943863,665752353,NED,3.23000001907,8.2735710144
2018/07/18/15:57:43.721468,3104,1531943863,719521268,NED,2.75999999046,8.2735710144
2018/07/18/15:57:43.754419,3105,1531943863,754123684,NED,2.75999999046,8.2735710144
2018/07/18/15:57:43.809253,3106,1531943863,808866924,NED,2.1099998951,8.2735710144
2018/07/18/15:57:43.866115,3107,1531943863,865209985,NED,2.1099998951,5.94972038269
2018/07/18/15:57:43.890257,3108,1531943863,889879044,NED,1.43999993801,5.94972038269
2018/07/18/15:57:43.935449,3109,1531943863,935031834,NED,1.43999993801,5.94972038269
2018/07/18/15:57:43.984572,3110,1531943863,984100323,NED,0.919999957085,5.94972038269
2018/07/18/15:57:44.051133,3111,1531943864,50757634,NED,0.919999957085,5.94972038269
2018/07/18/15:57:44.116630,3112,1531943864,116223343,NED,0.539999961853,5.94972038269
2018/07/18/15:57:44.131196,3113,1531943864,130455435,NED,0.539999961853,5.94972038269
2018/07/18/15:57:44.214636,3114,1531943864,214041479,NED,0.209999993443,5.94972038269
2018/07/18/15:57:44.257137,3115,1531943864,255526632,NED,0.209999993443,2.65378332138
2018/07/18/15:57:44.323026,3116,1531943864,319567174,NED,0.0,2.65378332138
2018/07/18/15:57:44.329783,3117,1531943864,329118584,NED,0.0,2.65378332138
2018/07/18/15:57:44.408254,3118,1531943864,407747789,NED,-0.0799999982119,2.65378332138
2018/07/18/15:57:44.429278,3119,1531943864,428764858,NED,-0.0799999982119,2.65378332138
2018/07/18/15:57:44.492902,3120,1531943864,492353853,NED,-0.179999992251,2.65378332138
2018/07/18/15:57:44.528414,3121,1531943864,528166592,NED,-0.179999992251,2.65378332138
2018/07/18/15:57:44.638511,3122,1531943864,636935065,NED,-0.409999996424,2.65378332138
2018/07/18/15:57:44.718743,3123,1531943864,718322415,NED,-0.699999988079,1.72061157227
2018/07/18/15:57:44.752222,3124,1531943864,751943051,NED,-0.699999988079,1.72061157227
2018/07/18/15:57:44.840103,3125,1531943864,838896960,NED,-1.06999993324,1.72061157227
2018/07/18/15:57:44.905000,3126,1531943864,904666954,NED,-1.41999995708,1.72061157227
2018/07/18/15:57:44.967635,3127,1531943864,967324183,NED,-1.41999995708,1.72061157227
2018/07/18/15:57:44.992955,3128,1531943864,992485429,NED,-1.55999994278,1.72061157227
2018/07/18/15:57:45.050270,3129,1531943865,49794753,NED,-1.55999994278,1.72061157227
2018/07/18/15:57:45.079577,3130,1531943865,78993648,NED,-1.50999999046,-0.057239331305
2018/07/18/15:57:45.110899,3131,1531943865,109551088,NED,-1.50999999046,-0.057239331305
2018/07/18/15:57:45.172946,3132,1531943865,172479292,NED,-1.14999997616,-0.057239331305
2018/07/18/15:57:45.268898,3133,1531943865,267784722,NED,-1.14999997616,-0.057239331305
2018/07/18/15:57:45.291897,3134,1531943865,290174833,NED,-0.819999992847,-0.057239331305
2018/07/18/15:57:45.324126,3135,1531943865,323809101,NED,-0.819999992847,-0.057239331305
2018/07/18/15:57:45.376251,3136,1531943865,375627065,NED,-0.439999997616,-0.057239331305
2018/07/18/15:57:45.410314,3137,1531943865,409948973,NED,-0.439999997616,-3.86562848091
2018/07/18/15:57:45.463083,3138,1531943865,462549296,NED,-0.439999997616,-3.86562848091
2018/07/18/15:57:45.494546,3139,1531943865,493968902,NED,0.0,-3.86562848091
2018/07/18/15:57:45.560814,3140,1531943865,560331754,NED,0.0,-3.86562848091
2018/07/18/15:57:45.586508,3141,1531943865,586143297,NED,0.370000004768,-3.86562848091
2018/07/18/15:57:45.655494,3142,1531943865,654995944,NED,0.370000004768,-3.86562848091
2018/07/18/15:57:45.694192,3143,1531943865,693857864,NED,0.639999985695,-3.86562848091
2018/07/18/15:57:45.758999,3144,1531943865,758489856,NED,0.639999985695,-3.86562848091
2018/07/18/15:57:45.835516,3145,1531943865,834068826,NED,0.819999992847,-3.86562848091
2018/07/18/15:57:45.894205,3146,1531943865,893820874,NED,0.989999949932,-2.26661419868
2018/07/18/15:57:45.964285,3147,1531943865,964035393,NED,0.989999949932,-2.26661419868
2018/07/18/15:57:46.029949,3148,1531943866,29316498,NED,1.04999995232,-2.26661419868
2018/07/18/15:57:46.096460,3149,1531943866,95494169,NED,1.00999999046,-2.26661419868
2018/07/18/15:57:46.165372,3150,1531943866,164886555,NED,1.00999999046,-2.26661419868
2018/07/18/15:57:46.197151,3151,1531943866,196898219,NED,0.949999988079,-2.26661419868
2018/07/18/15:57:46.237988,3152,1531943866,237520472,NED,0.949999988079,-2.26661419868
2018/07/18/15:57:46.291540,3153,1531943866,291247471,NED,1.09000003338,0.57872492075
2018/07/18/15:57:46.346978,3154,1531943866,346533491,NED,1.09000003338,0.57872492075
2018/07/18/15:57:46.367682,3155,1531943866,367051655,NED,1.25999999046,0.57872492075
2018/07/18/15:57:46.425563,3156,1531943866,425044172,NED,1.25999999046,0.57872492075
2018/07/18/15:57:46.489167,3157,1531943866,488778096,NED,1.40999996662,0.57872492075
2018/07/18/15:57:46.511124,3158,1531943866,510758355,NED,1.40999996662,0.57872492075
2018/07/18/15:57:46.577229,3159,1531943866,576824700,NED,1.53999996185,0.57872492075
2018/07/18/15:57:46.606414,3160,1531943866,605840014,NED,1.53999996185,0.57872492075
2018/07/18/15:57:46.689903,3161,1531943866,689446765,NED,1.70999991894,0.373018443584
2018/07/18/15:57:46.799012,3162,1531943866,798376904,NED,1.81999993324,0.373018443584
2018/07/18/15:57:46.843203,3163,1531943866,840848448,NED,1.81999993324,0.373018443584
2018/07/18/15:57:46.876620,3164,1531943866,876334440,NED,1.93999993801,0.373018443584
2018/07/18/15:57:46.918897,3165,1531943866,918448292,NED,1.93999993801,0.373018443584
2018/07/18/15:57:47.003287,3166,1531943867,2605629,NED,2.07999992371,0.373018443584
2018/07/18/15:57:47.076999,3167,1531943867,74228327,NED,2.13999986649,0.373018443584
2018/07/18/15:57:47.165244,3168,1531943867,164782967,NED,2.13999986649,-0.183101415634
2018/07/18/15:57:47.199293,3169,1531943867,198870128,NED,2.25999999046,-0.183101415634
2018/07/18/15:57:47.212192,3170,1531943867,211759932,NED,2.25,-0.183101415634
2018/07/18/15:57:47.287941,3171,1531943867,274623498,NED,2.3599998951,-0.183101415634
2018/07/18/15:57:47.317386,3172,1531943867,316677288,NED,2.3599998951,-0.183101415634
2018/07/18/15:57:47.391259,3173,1531943867,387794968,NED,2.49000000954,-0.183101415634
2018/07/18/15:57:47.409458,3174,1531943867,408950309,NED,2.49000000954,-0.183101415634
2018/07/18/15:57:47.458624,3175,1531943867,458074865,NED,2.49000000954,-0.183101415634
2018/07/18/15:57:47.491313,3176,1531943867,490964983,NED,2.89999985695,-0.183101415634
2018/07/18/15:57:47.552732,3177,1531943867,552535157,NED,2.89999985695,-0.183101415634
2018/07/18/15:57:47.630125,3178,1531943867,629720927,NED,3.34999990463,-1.11182439327
2018/07/18/15:57:47.690695,3179,1531943867,690278984,NED,3.75999999046,-1.11182439327
2018/07/18/15:57:47.739740,3180,1531943867,737332588,NED,3.76999998093,-1.11182439327
2018/07/18/15:57:47.815805,3181,1531943867,815168430,NED,4.21000003815,-1.11182439327
2018/07/18/15:57:47.865033,3182,1531943867,858666971,NED,4.21000003815,-1.11182439327
2018/07/18/15:57:47.889356,3183,1531943867,889006687,NED,4.55999994278,-1.11182439327
2018/07/18/15:57:47.932935,3184,1531943867,932670122,NED,4.55999994278,-1.11182439327
2018/07/18/15:57:47.989450,3185,1531943867,988892548,NED,4.88000011444,-1.11182439327
2018/07/18/15:57:48.033513,3186,1531943868,32572943,NED,4.88000011444,-1.11182439327
2018/07/18/15:57:48.119874,3187,1531943868,119385100,NED,5.25,-0.368286162615
2018/07/18/15:57:48.153891,3188,1531943868,153512549,NED,5.25,-0.368286162615
2018/07/18/15:57:48.214450,3189,1531943868,214075279,NED,5.55999994278,-0.368286162615
2018/07/18/15:57:48.265067,3190,1531943868,264530029,NED,5.86999988556,-0.368286162615
2018/07/18/15:57:48.344557,3191,1531943868,344224411,NED,5.86999988556,-0.368286162615
2018/07/18/15:57:48.397128,3192,1531943868,395675373,NED,6.05999994278,-0.368286162615
2018/07/18/15:57:48.441420,3193,1531943868,440008881,NED,6.05999994278,-0.368286162615
2018/07/18/15:57:48.494171,3194,1531943868,493710345,NED,6.15999984741,2.74992799759
