%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1531943855939931181,2959,1531943855937253964,NED,-11.8899993896,-312.22668457,-1.42780518532,287
1531943855990073442,2960,1531943855989414602,NED,-11.8599996567,-298.126983643,-1.10466456413,286
1531943856030456394,2961,1531943856029607476,NED,-11.8599996567,-298.126983643,-1.10466456413,286
1531943856123676008,2962,1531943856122923953,NED,-11.8400001526,-288.198272705,-0.357823997736,284
1531943856163748756,2963,1531943856161811306,NED,-11.8400001526,-288.198272705,-0.357823997736,284
1531943856289350871,2964,1531943856286802677,NED,-11.7899999619,-261.956970215,0.588057160378,281
1531943856350760457,2965,1531943856348886207,NED,-11.7899999619,-261.956970215,0.588057160378,281
1531943856407779631,2966,1531943856406617788,NED,-11.779999733,-252.688781738,1.10981464386,280
1531943856445012700,2967,1531943856444407875,NED,-11.779999733,-252.688781738,1.10981464386,280
1531943856487995461,2968,1531943856484340016,NED,-11.7699995041,-243.615722656,1.53620004654,278
1531943856542558247,2969,1531943856540783996,NED,-11.7699995041,-243.615722656,1.53620004654,278
1531943856586270024,2970,1531943856585446290,NED,-11.779999733,-243.100158691,1.89242041111,277
1531943856662888809,2971,1531943856656335605,NED,-11.779999733,-243.100158691,1.89242041111,277
1531943856695276078,2972,1531943856694422392,NED,-11.8099994659,-231.017120361,2.18184947968,275
1531943856743893782,2973,1531943856738669811,NED,-11.8099994659,-231.017120361,2.18184947968,275
1531943856818853737,2974,1531943856817023647,NED,-11.8499994278,-221.064178467,2.39335513115,274
1531943856871846046,2975,1531943856870951944,NED,-11.9099998474,-209.209823608,2.52693772316,272
1531943856933626636,2976,1531943856930553424,NED,-11.9099998474,-209.209823608,2.52693772316,272
1531943857006523032,2977,1531943857005551715,NED,-11.9799995422,-204.11529541,2.60486102104,271
1531943857088201727,2978,1531943857085305120,NED,-12.0599994659,-195.549591064,2.6159927845,269
1531943857128712806,2979,1531943857126821052,NED,-12.0599994659,-195.549591064,2.6159927845,269
1531943857147777895,2980,1531943857143691671,NED,-12.0599994659,-195.549591064,2.6159927845,269
1531943857216080106,2981,1531943857213915172,NED,-12.1499996185,-181.983001709,2.59372901917,267
1531943857235403305,2982,1531943857230481762,NED,-12.1499996185,-181.983001709,2.59372901917,267
1531943857318024645,2983,1531943857314131346,NED,-12.25,-165.274810791,2.52693772316,266
1531943857343970806,2984,1531943857340435296,NED,-12.25,-165.274810791,2.52693772316,266
1531943857425690461,2985,1531943857424466699,NED,-12.3599996567,-152.594940186,2.41561889648,264
1531943857459533682,2986,1531943857457408683,NED,-12.3599996567,-152.594940186,2.41561889648,264
1531943857497319193,2987,1531943857496565954,NED,-12.4899997711,-143.356506348,2.28203630447,263
1531943857549524728,2988,1531943857544331093,NED,-12.4899997711,-143.356506348,2.28203630447,263
1531943857630203563,2989,1531943857629430996,NED,-12.6399993896,-136.38343811,2.11505794525,261
1531943857721430082,2990,1531943857714812911,NED,-12.8099994659,-132.545089722,1.93694794178,259
1531943857742794281,2991,1531943857740609538,NED,-12.8099994659,-132.545089722,1.93694794178,259
1531943857798204706,2992,1531943857794079283,NED,-13.0,-124.132537842,1.73657393456,258
1531943857876645167,2993,1531943857875251039,NED,-13.2100000381,-113.541412354,1.54733192921,256
1531943857955307609,2994,1531943857949695739,NED,-13.2100000381,-113.541412354,1.54733192921,256
1531943858010711251,2995,1531943858005714829,NED,-13.4299993515,-101.339149475,1.34695804119,255
1531943858093390224,2996,1531943858090706543,NED,-13.6499996185,-87.5692367554,1.14658415318,253
1531943858176262315,2997,1531943858175087480,NED,-13.8699998856,-64.4277572632,0.957342088223,252
1531943858212467557,2998,1531943858210248735,NED,-13.8699998856,-64.4277572632,0.957342088223,252
1531943858257353882,2999,1531943858256673858,NED,-13.8699998856,-64.4277572632,0.957342088223,252
1531943858295777178,3000,1531943858295100546,NED,-14.0799999237,-54.384803772,0.76810002327,250
1531943858369218979,3001,1531943858365057075,NED,-14.0799999237,-54.384803772,0.76810002327,250
1531943858393983778,3002,1531943858393181932,NED,-14.279999733,-30.7220458984,0.589989900589,249
1531943858436432628,3003,1531943858435632733,NED,-14.279999733,-30.7220458984,0.589989900589,249
1531943858490045155,3004,1531943858489075343,NED,-14.4699993134,-7.85484313965,0.411879718304,248
1531943858534184257,3005,1531943858532141401,NED,-14.4699993134,-7.85484313965,0.411879718304,248
1531943858626356559,3006,1531943858616752959,NED,-14.6499996185,9.23185348511,0.244901463389,246
1531943858704957244,3007,1531943858703516909,NED,-14.8099994659,38.6478424072,0.077923193574,245
1531943858745983390,3008,1531943858745268902,NED,-14.8099994659,38.6478424072,0.077923193574,245
1531943858794929828,3009,1531943858789932094,NED,-14.9399995804,71.0501708984,-0.0890550762415,243
1531943858829782382,3010,1531943858827549768,NED,-14.9399995804,71.0501708984,-0.0890550762415,243
1531943858904747716,3011,1531943858903521523,NED,-15.0499992371,91.7236328125,-0.244901463389,242
1531943858965172356,3012,1531943858960316221,NED,-15.0499992371,91.7236328125,-0.244901463389,242
1531943859001012131,3013,1531943858998264195,NED,-15.1300001144,118.966003418,-0.389615952969,241
1531943859046505458,3014,1531943859045264960,NED,-15.1300001144,118.966003418,-0.389615952969,241
1531943859128972467,3015,1531943859126468656,NED,-15.1999998093,129.149154663,-0.534330487251,239
1531943859158354877,3016,1531943859151313231,NED,-15.1999998093,129.149154663,-0.534330487251,239
1531943859218240356,3017,1531943859217054322,NED,-15.2399997711,144.451324463,-0.656781196594,238
1531943859281803137,3018,1531943859280153556,NED,-15.2699995041,177.237792969,-0.76810002327,236
1531943859303956960,3019,1531943859303087018,NED,-15.2699995041,177.237792969,-0.76810002327,236
1531943859344789477,3020,1531943859342656989,NED,-15.2699995041,177.237792969,-0.76810002327,236
1531943859418375917,3021,1531943859416992637,NED,-15.2699995041,198.071289062,-0.868286967278,235
1531943859455788954,3022,1531943859452868892,NED,-15.2699995041,198.071289062,-0.868286967278,235
1531943859518068229,3023,1531943859514090900,NED,-15.2599992752,193.931762695,-0.946210205555,234
1531943859548404389,3024,1531943859547394992,NED,-15.2599992752,193.931762695,-0.946210205555,234
1531943859588608529,3025,1531943859586582184,NED,-15.2299995422,200.721450806,-1.01300144196,232
1531943859652337004,3026,1531943859651265368,NED,-15.2299995422,200.721450806,-1.01300144196,232
1531943859696870150,3027,1531943859695637716,NED,-15.1999998093,202.071960449,-1.0686609745,231
1531943859745988651,3028,1531943859745557104,NED,-15.1999998093,202.071960449,-1.0686609745,231
1531943859793598209,3029,1531943859792910825,NED,-15.1599998474,203.582672119,-1.10205662251,230
1531943859884969370,3030,1531943859883692873,NED,-15.1199998856,211.253646851,-1.11318850517,228
1531943859912847990,3031,1531943859907397013,NED,-15.1199998856,211.253646851,-1.11318850517,228
1531943859972101989,3032,1531943859965214997,NED,-15.1199998856,211.253646851,-1.11318850517,228
1531943859994419841,3033,1531943859992282714,NED,-15.0699996948,225.346954346,-1.11318850517,227
1531943860038055398,3034,1531943860036313851,NED,-15.0699996948,225.346954346,-1.11318850517,227
1531943860104239270,3035,1531943860103576270,NED,-14.9899997711,253.236679077,-1.10205662251,226
1531943860174958449,3036,1531943860172273360,NED,-14.8899993896,266.664978027,-1.09092473984,224
1531943860208555051,3037,1531943860208057584,NED,-14.8899993896,266.664978027,-1.09092473984,224
1531943860252729258,3038,1531943860250036617,NED,-14.8899993896,266.664978027,-1.09092473984,224
1531943860296861033,3039,1531943860295909588,NED,-14.75,272.20993042,-1.05752897263,223
1531943860371875810,3040,1531943860370697200,NED,-14.75,272.20993042,-1.05752897263,223
1531943860409549005,3041,1531943860405839832,NED,-14.5899991989,266.99609375,-1.02413332462,221
1531943860451943328,3042,1531943860447541779,NED,-14.5899991989,266.99609375,-1.02413332462,221
1531943860473842178,3043,1531943860470915268,NED,-14.3999996185,257.772644043,-0.96847397089,220
1531943860573299999,3044,1531943860570139492,NED,-14.3999996185,257.772644043,-0.96847397089,220
1531943860599245874,3045,1531943860598666873,NED,-14.1999998093,232.648468018,-0.912814557552,219
1531943860629659889,3046,1531943860628994648,NED,-14.1999998093,232.648468018,-0.912814557552,219
1531943860691366244,3047,1531943860690615533,NED,-13.9899997711,198.828704834,-0.834891319275,217
1531943860757981759,3048,1531943860757151656,NED,-13.9899997711,198.828704834,-0.834891319275,217
1531943860806095760,3049,1531943860801885889,NED,-13.7699995041,182.19833374,-0.756968140602,216
1531943860846464507,3050,1531943860845709220,NED,-13.7699995041,182.19833374,-0.756968140602,216
1531943860880038485,3051,1531943860877619761,NED,-13.5499992371,152.438354492,-0.656781196594,214
1531943860932966383,3052,1531943860930550539,NED,-13.5499992371,152.438354492,-0.656781196594,214
1531943860975543040,3053,1531943860974655531,NED,-13.3400001526,107.752609253,-0.534330487251,213
1531943861070681777,3054,1531943861069207362,NED,-13.3400001526,107.752609253,-0.534330487251,213
1531943861118276906,3055,1531943861117205686,NED,-13.1399993896,70.975112915,-0.400747835636,211
1531943861200122549,3056,1531943861194694036,NED,-12.9499998093,47.5451469421,-0.256033331156,210
1531943861244704016,3057,1531943861243927225,NED,-12.9499998093,47.5451469421,-0.256033331156,210
1531943861278044974,3058,1531943861277565395,NED,-12.7599992752,24.3880271912,-0.0890550762415,209
1531943861335863120,3059,1531943861334915035,NED,-12.7599992752,24.3880271912,-0.0890550762415,209
1531943861374182580,3060,1531943861373385597,NED,-12.5900001526,7.81230926514,0.077923193574,207
1531943861448427159,3061,1531943861443554288,NED,-12.5900001526,7.81230926514,0.077923193574,207
1531943861489131808,3062,1531943861480193799,NED,-12.4399995804,-25.5367279053,0.267165243626,206
1531943861551673579,3063,1531943861548949226,NED,-12.4399995804,-25.5367279053,0.267165243626,206
1531943861572167517,3064,1531943861571115561,NED,-12.3199996948,-54.759979248,0.456407278776,204
1531943861651455878,3065,1531943861650361235,NED,-12.3199996948,-54.759979248,0.456407278776,204
1531943861693580670,3066,1531943861692658697,NED,-12.25,-65.7230377197,0.656781196594,203
1531943861752167671,3067,1531943861748881117,NED,-12.25,-65.7230377197,0.656781196594,203
1531943861773432929,3068,1531943861772772456,NED,-12.2199993134,-75.8361816406,0.85715508461,201
1531943861811233483,3069,1531943861810436724,NED,-12.2199993134,-75.8361816406,0.85715508461,201
1531943861887967857,3070,1531943861881773817,NED,-12.2299995422,-80.6959152222,1.05752897263,200
1531943861917240286,3071,1531943861916488839,NED,-12.2299995422,-80.6959152222,1.05752897263,200
1531943861988112265,3072,1531943861986136767,NED,-12.2699995041,-69.5217132568,1.23563921452,198
1531943862069047232,3073,1531943862066012387,NED,-12.2699995041,-69.5217132568,1.23563921452,198
1531943862090417161,3074,1531943862084363759,NED,-12.3299999237,-55.2927017212,1.40261745453,197
1531943862126032364,3075,1531943862125288757,NED,-12.3299999237,-55.2927017212,1.40261745453,197
1531943862236307312,3076,1531943862232125793,NED,-12.3999996185,-33.1256866455,1.56959569454,195
1531943862285948082,3077,1531943862284974749,NED,-12.4899997711,-17.279624939,1.71431016922,194
1531943862336758854,3078,1531943862335774098,NED,-12.4899997711,-17.279624939,1.71431016922,194
1531943862396001401,3079,1531943862393705363,NED,-12.5900001526,-6.09016418457,1.84789288044,193
1531943862410723182,3080,1531943862409422557,NED,-12.5900001526,-6.09016418457,1.84789288044,193
1531943862483890112,3081,1531943862480160811,NED,-12.6999998093,8.91714096069,1.98147547245,191
1531943862504248852,3082,1531943862503327327,NED,-12.6999998093,8.91714096069,1.98147547245,191
1531943862549789765,3083,1531943862548832176,NED,-12.6999998093,8.91714096069,1.98147547245,191
1531943862604150480,3084,1531943862598101750,NED,-12.7899999619,21.7905044556,2.09279417992,190
1531943862636234717,3085,1531943862634911244,NED,-12.7899999619,21.7905044556,2.09279417992,190
1531943862754986047,3086,1531943862753615087,NED,-12.8699998856,13.8059616089,2.19298124313,188
1531943862789019989,3087,1531943862788587866,NED,-12.9499998093,16.3696289062,2.29316830635,187
1531943862880000664,3088,1531943862878456650,NED,-13.0199995041,27.917766571,2.35995960236,185
1531943862912589695,3089,1531943862911545643,NED,-13.0199995041,27.917766571,2.35995960236,185
1531943862939100877,3090,1531943862938157303,NED,-13.0199995041,27.917766571,2.35995960236,185
1531943863000958273,3091,1531943862999579505,NED,-13.0799999237,42.7667617798,2.41561889648,184
1531943863036392391,3092,1531943863034594972,NED,-13.0799999237,42.7667617798,2.41561889648,184
1531943863094044461,3093,1531943863091788424,NED,-13.1399993896,46.9180107117,2.4490146637,183
1531943863138985574,3094,1531943863138046545,NED,-13.1399993896,46.9180107117,2.4490146637,183
1531943863229037846,3095,1531943863228336190,NED,-13.1999998093,43.4250831604,2.46014642715,181
1531943863290640878,3096,1531943863289210175,NED,-13.25,37.9904747009,2.47127842903,180
1531943863323954285,3097,1531943863323590386,NED,-13.25,37.9904747009,2.47127842903,180
1531943863406931951,3098,1531943863406114808,NED,-13.3099994659,39.4052505493,2.46014642715,178
1531943863468598375,3099,1531943863461328954,NED,-13.3699998856,40.9308433533,2.43788266182,177
1531943863492929133,3100,1531943863492299253,NED,-13.3699998856,40.9308433533,2.43788266182,177
1531943863566969878,3101,1531943863566479100,NED,-13.3699998856,40.9308433533,2.43788266182,177
1531943863613843577,3102,1531943863612567079,NED,-13.4299993515,26.2454032898,2.41561889648,176
1531943863666455513,3103,1531943863665743393,NED,-13.4299993515,26.2454032898,2.41561889648,176
1531943863721620636,3104,1531943863719512852,NED,-13.4899997711,18.6643600464,2.38222336769,174
1531943863754544639,3105,1531943863754114820,NED,-13.4899997711,18.6643600464,2.38222336769,174
1531943863809669922,3106,1531943863808858060,NED,-13.5599994659,8.73537063599,2.34882760048,173
1531943863867297129,3107,1531943863865201537,NED,-13.5599994659,8.73537063599,2.34882760048,173
1531943863892387079,3108,1531943863889871236,NED,-13.6399993896,-2.32772827148,2.29316830635,171
1531943863935552276,3109,1531943863935010202,NED,-13.6399993896,-2.32772827148,2.29316830635,171
1531943863984663453,3110,1531943863984091907,NED,-13.7199993134,-10.4465484619,2.2375087738,170
1531943864053022568,3111,1531943864050746338,NED,-13.7199993134,-10.4465484619,2.2375087738,170
1531943864116710410,3112,1531943864116214735,NED,-13.7999992371,-14.48097229,2.18184947968,168
1531943864131229378,3113,1531943864130447979,NED,-13.7999992371,-14.48097229,2.18184947968,168
1531943864215391671,3114,1531943864214031047,NED,-13.8899993896,-14.0172958374,2.11505794525,167
1531943864267915482,3115,1531943864255516681,NED,-13.8899993896,-14.0172958374,2.11505794525,167
1531943864323318203,3116,1531943864319559142,NED,-13.9799995422,-10.7978820801,2.04826664925,166
1531943864330440264,3117,1531943864329113432,NED,-13.9799995422,-10.7978820801,2.04826664925,166
1531943864410551948,3118,1531943864407737581,NED,-14.0699996948,-14.5658493042,1.99260735512,164
1531943864429362931,3119,1531943864428756026,NED,-14.0699996948,-14.5658493042,1.99260735512,164
1531943864493192819,3120,1531943864492345021,NED,-14.1499996185,-11.5993499756,1.92581605911,163
1531943864529883628,3121,1531943864528158368,NED,-14.1499996185,-11.5993499756,1.92581605911,163
1531943864640106261,3122,1531943864636921498,NED,-14.2399997711,6.15224838257,1.85902476311,161
1531943864722521022,3123,1531943864718313839,NED,-14.3099994659,18.735408783,1.7922334671,160
1531943864752332646,3124,1531943864751935307,NED,-14.3899993896,15.2340888977,1.71431016922,159
