time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.framing_status,.magic,.len,.incompat_flags,.compat_flags,.seq,.sysid,.compid,.msgid,.checksum,.payload64,.signature
2018/07/18/15:57:09.283541,38739,1531943829,281544427,,1,254,4,0,0,216,1,1,152,47717,"(99360699565735936,)",
2018/07/18/15:57:09.287797,38740,1531943829,287303749,,1,254,2,0,0,217,1,1,42,17527,"(99360699565735936,)",
2018/07/18/15:57:09.289438,38741,1531943829,289065519,,1,254,26,0,0,218,1,1,62,45262,"(13860278211705495879L, 4854983850131823001, 25051649813025507, 4683462137488605347)",
2018/07/18/15:57:09.291313,38742,1531943829,290851673,,1,254,51,0,0,219,1,1,87,46078,"(1743390163898090992, 4881388308592085572, 4719772410395055004, 4612965914854167417, 4477632071514035160, 4709667795644710912, 3618418210673917944)",
2018/07/18/15:57:09.324291,38743,1531943829,322531444,,1,254,20,0,0,220,1,1,74,46877,"(4719782477984176616, 13779500519846647890L, 4719772409487294539)",
2018/07/18/15:57:09.331614,38744,1531943829,328571817,,1,254,28,0,0,221,1,1,30,9112,"(4252416307675153924, 4586927356194924062, 13646110994598531020L, 4612965917561391744)",
2018/07/18/15:57:09.336969,38745,1531943829,335033562,,1,254,24,0,0,222,1,1,178,63207,"(13373288508626440481L, 1067790240, 0)",
2018/07/18/15:57:09.337864,38746,1531943829,337384317,,1,254,40,0,0,223,1,1,182,6278,"(13584305762313936410L, 4883309372021148192, 15015112277453044172L, 0, 0)",
2018/07/18/15:57:09.338601,38747,1531943829,338178707,,1,254,31,0,0,224,1,1,1,27996,"(99638014348753983, 1138190580799, 65535, 71776119061217280)",
2018/07/18/15:57:09.342870,38748,1531943829,340025021,,1,254,6,0,0,225,1,1,125,44500,"(99360697166271367,)",
2018/07/18/15:57:09.342902,38749,1531943829,342603901,,1,254,4,0,0,226,1,1,152,22264,"(99360699565735936,)",
2018/07/18/15:57:09.343558,38750,1531943829,343233909,,1,254,2,0,0,227,1,1,42,31594,"(99360699565735936,)",
2018/07/18/15:57:09.347051,38751,1531943829,346664587,,1,254,30,0,0,228,1,1,24,25618,"(935430000, 15015110941718215107L, 30399550888217342, 71797027509634634)",
2018/07/18/15:57:09.350467,38752,1531943829,349988866,,1,254,26,0,0,229,1,1,62,46642,"(13860278211705495879L, 4854983850131823001, 25051649813025507, 71797027509633187)",
2018/07/18/15:57:09.352943,38753,1531943829,351948490,,1,254,51,0,0,230,1,1,87,14303,"(1743390163898091035, 4881388308592085572, 4719772410395055004, 4613125713407382393, 4476743262391915177, 4709667795644710912, 3618418210673917944)",
2018/07/18/15:57:09.356823,38754,1531943829,355459199,,1,254,26,0,0,231,1,1,27,42062,"(935453914, 74586530909388924, 18386226554281263065L, 4613125713407377873)",
2018/07/18/15:57:09.361727,38755,1531943829,357524966,,1,254,22,0,0,232,1,1,116,25633,"(18435766845971514909L, 18436329190353533929L, 18385946788701602035L)",
2018/07/18/15:57:09.361904,38756,1531943829,361531221,,1,254,14,0,0,233,1,1,29,41170,"(4932279175018858031, 18436073095384096043L)",
2018/07/18/15:57:09.365886,38757,1531943829,365481348,,1,254,31,0,0,234,1,1,1,8341,"(99638014348753983, 1172550319167, 65535, 4683462137488605184)",
2018/07/18/15:57:09.367965,38758,1531943829,367586282,,1,254,6,0,0,235,1,1,125,18926,"(99360697173218129,)",
2018/07/18/15:57:09.393399,38759,1531943829,392988658,,1,254,4,0,0,236,1,1,152,36141,"(99360699565735936,)",
2018/07/18/15:57:09.394410,38760,1531943829,394068069,,1,254,2,0,0,237,1,1,42,64843,"(99360699565735936,)",
2018/07/18/15:57:09.395743,38761,1531943829,395295702,,1,254,26,0,0,238,1,1,62,12721,"(13855054036826283049L, 4849400581625563054, 25051649812138388, 4683462137488605347)",
2018/07/18/15:57:09.401358,38762,1531943829,397457339,,1,254,51,0,0,239,1,1,87,9291,"(1743390163898091092, 4881388308592085572, 4719772410395055004, 4613920462745768825, 4468759944685890482, 4710561118777507840, 3618418210673917944)",
2018/07/18/15:57:09.401385,38763,1531943829,400116986,,1,254,28,0,0,240,1,1,163,64716,"(13588007480827011134L, 1005131689, 4426710362628292608, 4613920463332613561)",
2018/07/18/15:57:09.404112,38764,1531943829,403089142,,1,254,3,0,0,241,1,1,165,52096,"(13588007480826270564L,)",
2018/07/18/15:57:09.413718,38765,1531943829,413240281,,1,254,22,0,0,242,1,1,136,54625,"(15015113093496830431L, 4792010904384580086, 4426476926860787812)",
2018/07/18/15:57:09.415284,38766,1531943829,414855397,,1,254,22,0,0,243,1,1,193,7513,"(4467700582349928379, 4440892573294253936, 4426479052869599232)",
2018/07/18/15:57:09.417221,38767,1531943829,416754446,,1,254,32,0,0,244,1,1,241,16200,"(935528581, 4631175498753865881, 1077949436, 0)",
2018/07/18/15:57:09.418726,38768,1531943829,418345691,,1,254,31,0,0,245,1,1,1,20074,"(99638014348753983, 1151075482687, 65535, 71776119061217280)",
2018/07/18/15:57:09.420690,38769,1531943829,420295811,,1,254,6,0,0,246,1,1,125,45749,"(99360697175118727,)",
2018/07/18/15:57:09.442437,38770,1531943829,442099063,,1,254,4,0,0,247,1,1,152,56180,"(99360699565735936,)",
2018/07/18/15:57:09.445318,38771,1531943829,443149802,,1,254,2,0,0,248,1,1,42,47137,"(99360699565735936,)",
2018/07/18/15:57:09.447472,38772,1531943829,444945844,,1,254,26,0,0,249,1,1,62,18835,"(13855054036826283049L, 4849400581625563054, 25051649812138388, 71776119061217443)",
2018/07/18/15:57:09.451060,38773,1531943829,450420016,,1,254,51,0,0,250,1,1,87,24959,"(1743390163898091132, 4881388308592085572, 4719772410395055004, 4614259099442221945, 4456145144701243835, 4710561118777507840, 3618418210673917944)",
2018/07/18/15:57:09.452579,38774,1531943829,451512483,,1,254,26,0,0,251,1,1,27,54881,"(935550427, 39120645185667184, 18390167251199262671L, 4614259099442217431)",
2018/07/18/15:57:09.452612,38775,1531943829,452053500,,1,254,22,0,0,252,1,1,116,7910,"(18422818997042824830L, 18432951434790501385L, 18389887507095486685L)",
2018/07/18/15:57:09.452634,38776,1531943829,452159323,,1,254,14,0,0,253,1,1,29,22309,"(4932277384017495678, 18432695391369296194L)",
2018/07/18/15:57:09.454200,38777,1531943829,453950661,,1,254,42,0,0,254,1,1,150,56261,"(417418180668367, 4342153224053069516, 13600332080634861086L, 13732851688089032766L, 18439988385412266474L, 4710561118777507843)",
2018/07/18/15:57:09.456653,38778,1531943829,456374343,,1,254,28,0,0,255,1,1,33,23783,"(1743449284122920574, 1692950755042807, 449797931906678984, 13732851685396774922L)",
2018/07/18/15:57:09.458788,38779,1531943829,458498669,,1,254,28,0,0,0,1,1,32,42814,"(4847520164390782610, 13998707062824320888L, 4719762978810529231, 13732851685944629027L)",
2018/07/18/15:57:09.465972,38780,1531943829,464767584,,1,254,31,0,0,1,1,1,1,61886,"(99638014348753983, 1163960384575, 65535, 13762718986267525120L)",
2018/07/18/15:57:09.467197,38781,1531943829,466667657,,1,254,6,0,0,2,1,1,125,15638,"(99360697173742462,)",
2018/07/18/15:57:09.489634,38782,1531943829,489179732,,1,254,4,0,0,3,1,1,152,52872,"(99360699565735936,)",
2018/07/18/15:57:09.490899,38783,1531943829,490558243,,1,254,2,0,0,4,1,1,42,40682,"(99360699565735936,)",
2018/07/18/15:57:09.492794,38784,1531943829,492041329,,1,254,26,0,0,5,1,1,62,24108,"(13849109286693969592L, 4845716332909229506, 25051649811251268, 13762718986267525284L)",
2018/07/18/15:57:09.498702,38785,1531943829,498250149,,1,254,51,0,0,6,1,1,87,54784,"(1743390163898091193, 4881388308592085572, 4719772410395055004, 4614744525235950457, 4464182119433784953, 4711150598743916544, 3618418210673917944)",
2018/07/18/15:57:09.520792,38786,1531943829,519987162,,1,254,31,0,0,7,1,1,1,5551,"(99638014348753983, 1125305678911, 65535, 4683462137488605184)",
2018/07/18/15:57:09.526194,38787,1531943829,525455159,,1,254,6,0,0,8,1,1,125,43678,"(99360697172890518,)",
2018/07/18/15:57:09.528677,38788,1531943829,527569405,,1,254,4,0,0,9,1,1,152,10936,"(99360699565735936,)",
2018/07/18/15:57:09.528971,38789,1531943829,528594064,,1,254,2,0,0,10,1,1,42,6347,"(99360699565735936,)",
2018/07/18/15:57:09.537694,38790,1531943829,536494831,,1,254,30,0,0,11,1,1,24,23279,"(935630000, 15015112573805787619L, 30399550888217402, 4683483045936563806)",
2018/07/18/15:57:09.538259,38791,1531943829,537824159,,1,254,26,0,0,12,1,1,62,33502,"(13849109286693969592L, 4845716332909229506, 25051649811251268, 4683483045936562340)",
2018/07/18/15:57:09.542489,38792,1531943829,541574801,,1,254,51,0,0,13,1,1,87,16041,"(1743390163898091215, 4881388308592085572, 4719772410395055004, 4615014704448672633, 4466142767709444338, 4711150598743916544, 3618418210673917944)",
2018/07/18/15:57:09.547107,38793,1531943829,546799248,,1,254,21,0,0,14,1,1,36,37429,"(428692832916924307, 432915119940240812, 4719772409617712604)",
2018/07/18/15:57:09.549120,38794,1531943829,548522715,,1,254,22,0,0,15,1,1,35,35843,"(436855670731327203, 573091397803378223, 4719772409617712095)",
2018/07/18/15:57:09.550017,38795,1531943829,549535023,,1,254,42,0,0,16,1,1,65,19511,"(436855670731327203, 573091397803378223, 426159617453851615, 426159617419642346, 99223018, 4711150598743916560)",
2018/07/18/15:57:09.551494,38796,1531943829,550579138,,1,254,26,0,0,17,1,1,27,34297,"(935653336, 73742612784152673, 18392981975203053550L, 426159617419641303)",
2018/07/18/15:57:09.551870,38797,1531943829,551539958,,1,254,22,0,0,18,1,1,116,55774,"(18433514895833974501L, 16606826076961908, 18392702282632593641L)",
2018/07/18/15:57:09.552959,38798,1531943829,552504234,,1,254,14,0,0,19,1,1,29,64025,"(4932277280938280677, 16350610849501980)",
2018/07/18/15:57:09.555548,38799,1531943829,553355136,,1,254,31,0,0,20,1,1,1,25653,"(99638014348753983, 1133895613503, 65535, 432064089250856960)",
2018/07/18/15:57:09.555586,38800,1531943829,555225321,,1,254,6,0,0,21,1,1,125,22773,"(99360697174791038,)",
2018/07/18/15:57:09.560039,38801,1531943829,557866664,,1,254,4,0,0,22,1,1,152,17156,"(99360699565735936,)",
2018/07/18/15:57:09.560069,38802,1531943829,558733118,,1,254,2,0,0,23,1,1,42,33613,"(99360699565735936,)",
2018/07/18/15:57:09.560230,38803,1531943829,559892815,,1,254,26,0,0,24,1,1,62,48561,"(13849109286693969592L, 4845716332909229506, 25051649811251268, 432064089250857124)",
2018/07/18/15:57:09.562844,38804,1531943829,562357361,,1,254,51,0,0,25,1,1,87,26226,"(1743390163898091255, 4881388308592085572, 4719772410395055004, 4615099749096100729, 4480073056047380186, 4711150598743916544, 3618418210673917944)",
2018/07/18/15:57:09.566663,38805,1531943829,566191170,,1,254,12,0,0,26,1,1,168,56328,"(4648419118168729238, 4881388305096114176)",
2018/07/18/15:57:09.587680,38806,1531943829,587156992,,1,254,12,0,0,27,1,1,2,61190,"(1531943829478000, 4881388305097049884)",
2018/07/18/15:57:09.588961,38807,1531943829,588490832,,1,254,31,0,0,28,1,1,1,8856,"(99638014348753983, 1163960384575, 65535, 4683462137488605184)",
2018/07/18/15:57:09.590698,38808,1531943829,590334873,,1,254,6,0,0,29,1,1,125,50677,"(99360697175774020,)",
2018/07/18/15:57:09.591904,38809,1531943829,591503691,,1,254,4,0,0,30,1,1,152,15566,"(99360699565735936,)",
2018/07/18/15:57:09.592520,38810,1531943829,592275522,,1,254,2,0,0,31,1,1,42,23969,"(99360699565735936,)",
2018/07/18/15:57:09.613828,38811,1531943829,613362399,,1,254,26,0,0,32,1,1,62,31621,"(13843885111814253445L, 4840657557219232972, 25051649810099689, 4683462137488605349)",
2018/07/18/15:57:09.619033,38812,1531943829,617981830,,1,254,51,0,0,33,1,1,87,37423,"(1743390163898091312, 4881388308592085572, 4719772410395055004, 4615078961454388089, 4505733720409444109, 4711960002510716928, 3618418210673917944)",
2018/07/18/15:57:09.624419,38813,1531943829,623585953,,1,254,31,0,0,34,1,1,1,17456,"(99638014348753983, 1151075482687, 65535, 4683462137488605184)",
2018/07/18/15:57:09.629490,38814,1531943829,629037118,,1,254,6,0,0,35,1,1,125,64488,"(99360697173545847,)",
2018/07/18/15:57:09.630663,38815,1531943829,630316462,,1,254,4,0,0,36,1,1,152,53331,"(99360699565735936,)",
2018/07/18/15:57:09.633650,38816,1531943829,633296042,,1,254,2,0,0,37,1,1,42,25276,"(99360699565735936,)",
2018/07/18/15:57:09.635186,38817,1531943829,634841335,,1,254,26,0,0,38,1,1,62,62751,"(13843885111814253445L, 4840657557219232972, 25051649810099689, 4683462137488605349)",
2018/07/18/15:57:09.637250,38818,1531943829,636889917,,1,254,51,0,0,39,1,1,87,1604,"(1743390163898091332, 4881388308592085572, 4719772410395055004, 4614890446749832057, 4508080219957052000, 4711960002510716928, 3618418210673917944)",
2018/07/18/15:57:09.639797,38819,1531943829,639291680,,1,254,26,0,0,40,1,1,27,42725,"(935749899, 54039519034277968, 18394952377353175026L, 4614890446749827550)",
2018/07/18/15:57:09.642360,38820,1531943829,641723522,,1,254,22,0,0,41,1,1,116,4777,"(18440551778841675589L, 31524982658366642, 18394672650419765472L)",
2018/07/18/15:57:09.646007,38821,1531943829,644479040,,1,254,14,0,0,42,1,1,29,49561,"(4932281193653487450, 31268784615538908)",
2018/07/18/15:57:09.671292,38822,1531943829,670829788,,1,254,28,0,0,43,1,1,33,19699,"(1743449477396449132, 1692778956351424, 455145973644050592, 4614890446776041506)",
2018/07/18/15:57:09.675439,38823,1531943829,674176339,,1,254,28,0,0,44,1,1,32,8811,"(4847649571755411308, 13998664899129446357L, 4720159700644797047, 4614890447334046144)",
2018/07/18/15:57:09.677703,38824,1531943829,677195118,,1,254,31,0,0,45,1,1,1,32789,"(99638014348753983, 1142485548095, 65535, 4683462137488605184)",
2018/07/18/15:57:09.678170,38825,1531943829,677534186,,1,254,6,0,0,46,1,1,125,38585,"(99360697175315337,)",
2018/07/18/15:57:09.690089,38826,1531943829,689703957,,1,254,4,0,0,47,1,1,152,31134,"(99360699565735936,)",
2018/07/18/15:57:09.691042,38827,1531943829,690737960,,1,254,2,0,0,48,1,1,42,10198,"(99360699565735936,)",
2018/07/18/15:57:09.692761,38828,1531943829,692200022,,1,254,26,0,0,49,1,1,62,35001,"(13840282231253667676L, 4839207335741913825, 25051654103386126, 4683462137488605350)",
2018/07/18/15:57:09.694405,38829,1531943829,694029183,,1,254,51,0,0,50,1,1,87,9615,"(1743390163898091392, 4881388308592085572, 4719772410395055004, 4614881032181519225, 4518905465983308513, 4712192038118883328, 3618418210673917944)",
2018/07/18/15:57:09.705427,38830,1531943829,705028024,,1,254,31,0,0,51,1,1,1,6478,"(99638014348753983, 1133895613503, 65535, 4683462137488605184)",
2018/07/18/15:57:09.707566,38831,1531943829,707151646,,1,254,6,0,0,52,1,1,125,5620,"(99360697175315310,)",
2018/07/18/15:57:09.735736,38832,1531943829,735215973,,1,254,4,0,0,53,1,1,152,25146,"(99360699565735936,)",
2018/07/18/15:57:09.737146,38833,1531943829,736700787,,1,254,2,0,0,54,1,1,42,32539,"(99360699565735936,)",
2018/07/18/15:57:09.739133,38834,1531943829,738620252,,1,254,30,0,0,55,1,1,24,42947,"(935829000, 15015114227368196613L, 30399550888217432, 4683483045935449719)",
2018/07/18/15:57:09.741804,38835,1531943829,741408281,,1,254,26,0,0,56,1,1,62,21579,"(13840282231253667676L, 4839207335741913825, 25051654103386126, 4683483045935448230)",
2018/07/18/15:57:09.756946,38836,1531943829,756490080,,1,254,51,0,0,57,1,1,87,54219,"(1743390163898091454, 4881388308592085572, 4719772410395055004, 4614633959892849529, 4521899229987343472, 4712192038118883328, 3618418210673917944)",
2018/07/18/15:57:09.760263,38837,1531943829,759922870,,1,254,26,0,0,58,1,1,27,24811,"(935870727, 32646836688453716, 18397767097054527573L, 4614633959892845021)",
2018/07/18/15:57:09.761948,38838,1531943829,761633345,,1,254,22,0,0,59,1,1,116,21341,"(18442240611522070462L, 25614398984289296, 18397487421661839567L)",
2018/07/18/15:57:09.762746,38839,1531943829,762491350,,1,254,14,0,0,60,1,1,29,13310,"(4932277049010046910, 25639280786049985)",
2018/07/18/15:57:09.763670,38840,1531943829,763316204,,1,254,20,0,0,61,1,1,74,56920,"(4720671845452780423, 13763900958109404365L, 18397487417371852875L)",
2018/07/18/15:57:09.770509,38841,1531943829,770067801,,1,254,28,0,0,62,1,1,30,65013,"(4445461189116184529, 4587285470574777340, 4420445170316418294, 4614633960460919332)",
2018/07/18/15:57:09.773066,38842,1531943829,771825828,,1,254,24,0,0,63,1,1,178,21806,"(13588684060610711962L, 1068070249, 0)",
2018/07/18/15:57:09.773630,38843,1531943829,773272754,,1,254,40,0,0,64,1,1,182,30441,"(13613137010233537382L, 4883309372021231572, 15015116039844395554L, 0, 0)",
2018/07/18/15:57:09.793859,38844,1531943829,793404154,,1,254,31,0,0,65,1,1,1,1609,"(99638014348753983, 1155370449983, 65535, 71776119061217280)",
2018/07/18/15:57:09.796308,38845,1531943829,795929435,,1,254,6,0,0,66,1,1,125,15784,"(99360697170203469,)",
2018/07/18/15:57:09.797442,38846,1531943829,797131309,,1,254,4,0,0,67,1,1,152,10475,"(99360699565735936,)",
2018/07/18/15:57:09.798502,38847,1531943829,798117505,,1,254,2,0,0,68,1,1,42,23020,"(99360699565735936,)",
2018/07/18/15:57:09.801742,38848,1531943829,800894910,,1,254,26,0,0,69,1,1,62,51342,"(13833977189198588805L, 4836555889221304320, 25051654101705268, 71776119061217447)",
2018/07/18/15:57:09.809041,38849,1531943829,805918529,,1,254,51,0,0,70,1,1,87,14212,"(1743390163898091492, 4881388308592085572, 4719772410395055004, 4614606330368234361, 4520191387781708717, 4712616269218578432, 3618418210673917944)",
2018/07/18/15:57:09.812162,38850,1531943829,810974563,,1,254,31,0,0,71,1,1,1,19941,"(99638014348753983, 1133895613503, 65535, 4683462137488605184)",
2018/07/18/15:57:09.813629,38851,1531943829,813254279,,1,254,6,0,0,72,1,1,125,35673,"(99360697175315342,)",
2018/07/18/15:57:09.838251,38852,1531943829,836233580,,1,254,4,0,0,73,1,1,152,52443,"(99360699565735936,)",
2018/07/18/15:57:09.838290,38853,1531943829,837076290,,1,254,2,0,0,74,1,1,42,57293,"(99360699565735936,)",
2018/07/18/15:57:09.842585,38854,1531943829,840658710,,1,254,26,0,0,75,1,1,62,38443,"(13833616901571996549L, 4836555889221304320, 25051654101705268, 4683462137488605351)",
2018/07/18/15:57:09.847988,38855,1531943829,844534118,,1,254,51,0,0,76,1,1,87,25010,"(1743390163898091533, 4881388308592085572, 4719772410395055004, 4614269579162424185, 4509106489507614670, 4712616269218578432, 3618418210673917944)",
2018/07/18/15:57:09.849759,38856,1531943829,847748607,,1,254,26,0,0,77,1,1,27,34374,"(935949058, 9283576100225101, 18399737464842289285L, 4614269579162419682)",
2018/07/18/15:57:09.849776,38857,1531943829,848858033,,1,254,22,0,0,78,1,1,116,13342,"(18423100300220844045L, 31244177685543749, 18399457772268880065L)",
2018/07/18/15:57:09.850742,38858,1531943829,850434590,,1,254,14,0,0,79,1,1,29,35605,"(4932280545113425933, 31268776025542617)",
2018/07/18/15:57:09.870888,38859,1531943829,869933134,,1,254,21,0,0,80,1,1,36,2868,"(428411357940551421, 430663285766555044, 18399457377267221980L)",
2018/07/18/15:57:09.871081,38860,1531943829,870292714,,1,254,22,0,0,81,1,1,35,64423,"(436855670731327541, 573091397803378238, 18399456277755593695L)",
2018/07/18/15:57:09.874780,38861,1531943829,873148679,,1,254,42,0,0,82,1,1,65,3981,"(436855670731327541, 573091397803378238, 426159617453851615, 426159617419642346, 99223018, 4712616269218578448)",
2018/07/18/15:57:09.920913,38862,1531943829,919651211,,1,254,31,0,0,83,1,1,1,45687,"(99638014348753983, 1099535875135, 65535, 432064089250856960)",
2018/07/18/15:57:09.930629,38863,1531943829,929775791,,1,254,6,0,0,84,1,1,125,40708,"(99360697172890510,)",
2018/07/18/15:57:09.932778,38864,1531943829,932171314,,1,254,4,0,0,85,1,1,152,29536,"(99360699565735936,)",
2018/07/18/15:57:09.934135,38865,1531943829,933308932,,1,254,2,0,0,86,1,1,42,56222,"(99360699565735936,)",
2018/07/18/15:57:09.935714,38866,1531943829,935003471,,1,254,30,0,0,87,1,1,24,25878,"(936030000, 15015115893815507497L, 30399550888217372, 432084997697963651)",
