time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2018/07/18/15:58:47.772785,1870,1531943927,772483523,base_link,0,1,40.590742,-79.8962056,362.275889047,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:47.931289,1871,1531943927,930786293,base_link,0,1,40.5907164,-79.8962317,361.81587312,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:48.132457,1872,1531943928,132070303,base_link,0,1,40.5906929,-79.8962602,361.32585384,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:48.344916,1873,1531943928,344714930,base_link,0,1,40.5906718,-79.896291,360.805831183,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:48.530777,1874,1531943928,530117030,base_link,0,1,40.5906531,-79.8963238,360.255805457,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:48.741212,1875,1531943928,739438588,base_link,0,1,40.5906373,-79.8963584,359.755776653,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:48.918031,1876,1531943928,916937284,base_link,0,1,40.5906246,-79.8963948,359.345744688,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:49.136363,1877,1531943929,133699117,base_link,0,1,40.590615,-79.8964323,358.955710279,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:49.345987,1878,1531943929,345619434,base_link,0,1,40.5906083,-79.8964705,358.595673921,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:49.580236,1879,1531943929,578823141,base_link,0,1,40.5906043,-79.8965086,358.315636522,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:49.713171,1880,1531943929,712861467,base_link,0,1,40.5906024,-79.8965464,358.055598541,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:49.926519,1881,1531943929,926050955,base_link,0,1,40.5906023,-79.8965837,357.835560311,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:50.133861,1882,1531943930,133524152,base_link,0,1,40.5906038,-79.8966203,357.655522122,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:50.377635,1883,1531943930,377284455,base_link,0,1,40.5906064,-79.8966561,357.555484289,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:50.573692,1884,1531943930,573071377,base_link,0,1,40.5906096,-79.8966911,357.475447025,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:50.736737,1885,1531943930,736189909,base_link,0,1,40.5906132,-79.8967253,357.415410414,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:50.936020,1886,1531943930,935315547,base_link,0,1,40.5906169,-79.8967587,357.315374583,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:51.155941,1887,1531943931,155533573,base_link,0,1,40.5906207,-79.8967916,357.205339225,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:51.371060,1888,1531943931,370757604,base_link,0,1,40.5906243,-79.8968239,357.03530457,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:51.544693,1889,1531943931,543672353,base_link,0,1,40.5906276,-79.8968559,356.855270351,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:51.739432,1890,1531943931,738719062,base_link,0,1,40.5906305,-79.8968876,356.625236612,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:51.937180,1891,1531943931,928540001,base_link,0,1,40.5906327,-79.8969191,356.355203377,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:52.132881,1892,1531943932,132268795,base_link,0,1,40.5906344,-79.8969506,356.035170355,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:52.334176,1893,1531943932,333601039,base_link,0,1,40.5906352,-79.8969822,355.695137615,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:52.539533,1894,1531943932,539092791,base_link,0,1,40.5906353,-79.8970141,355.365104865,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:52.730970,1895,1531943932,729651324,base_link,0,1,40.5906348,-79.8970462,355.005072167,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:52.927597,1896,1531943932,926854140,base_link,0,1,40.5906338,-79.8970785,354.645039477,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:53.148789,1897,1531943933,148233694,base_link,0,1,40.5906321,-79.8971109,354.265006983,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:53.383996,1898,1531943933,383295760,base_link,0,1,40.59063,-79.8971435,353.904974455,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:53.566768,1899,1531943933,566066602,base_link,0,1,40.5906272,-79.8971761,353.574942225,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:53.752043,1900,1531943933,741108341,base_link,0,1,40.590624,-79.8972088,353.284910064,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:53.910061,1901,1531943933,909490823,base_link,0,1,40.5906204,-79.8972414,353.034878177,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:54.164669,1902,1531943934,164221131,base_link,0,1,40.5906165,-79.8972739,352.924846521,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:54.349895,1903,1531943934,345851059,base_link,0,1,40.5906124,-79.8973061,352.884815258,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:54.529571,1904,1531943934,529297927,base_link,0,1,40.5906085,-79.8973379,352.834784323,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:54.743446,1905,1531943934,743122907,base_link,0,1,40.5906047,-79.8973693,352.794753756,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:54.932259,1906,1531943934,932012533,base_link,0,1,40.5906013,-79.8974002,352.774723534,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:55.134807,1907,1531943935,134489283,base_link,0,1,40.5905985,-79.8974305,352.754693673,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:55.335388,1908,1531943935,335092196,base_link,0,1,40.5905964,-79.8974601,352.724664235,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:55.534301,1909,1531943935,531310164,base_link,0,1,40.5905948,-79.8974892,352.684635099,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:55.776775,1910,1531943935,776580832,base_link,0,1,40.5905938,-79.8975177,352.614606324,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:56.022026,1911,1531943936,19205831,base_link,0,1,40.5905934,-79.8975457,352.524577809,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:56.150375,1912,1531943936,149791915,base_link,0,1,40.5905936,-79.8975735,352.384549246,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:56.337308,1913,1531943936,336954876,base_link,0,1,40.5905944,-79.8976009,352.19452084,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:56.551775,1914,1531943936,551433646,base_link,0,1,40.5905954,-79.8976279,351.98449276,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:56.784189,1915,1531943936,783221162,base_link,0,1,40.590597,-79.8976547,351.694464632,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:56.974292,1916,1531943936,965105427,base_link,0,1,40.5905987,-79.8976814,351.374436566,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:57.120636,1917,1531943937,119038050,base_link,0,1,40.5906008,-79.8977082,351.024408229,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:57.342452,1918,1531943937,342084893,base_link,0,1,40.5906029,-79.8977351,350.604379791,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:57.552819,1919,1531943937,550839597,base_link,0,1,40.5906052,-79.8977622,350.154351065,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:57.746008,1920,1531943937,745727183,base_link,0,1,40.5906074,-79.8977893,349.694322383,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:57.960519,1921,1531943937,960210756,base_link,0,1,40.5906093,-79.8978168,349.27429342,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:58.139738,1922,1531943938,139426348,base_link,0,1,40.5906111,-79.8978444,348.834264398,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:58.374627,1923,1531943938,374025168,base_link,0,1,40.5906124,-79.8978721,348.434235486,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:58.546526,1924,1531943938,546129571,base_link,0,1,40.5906132,-79.8979,348.054206583,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:58.774836,1925,1531943938,772385662,base_link,0,1,40.5906135,-79.897928,347.69417779,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:58.951827,1926,1531943938,950324724,base_link,0,1,40.5906131,-79.8979558,347.354149499,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:59.144680,1927,1531943939,144301155,base_link,0,1,40.5906121,-79.8979835,347.044121566,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:59.379845,1928,1531943939,379464100,base_link,0,1,40.5906104,-79.8980109,346.704094237,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:59.565139,1929,1531943939,564819374,base_link,0,1,40.5906081,-79.8980381,346.344067368,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:59.737323,1930,1531943939,737087810,base_link,0,1,40.5906053,-79.8980651,345.984040916,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:59.938442,1931,1531943939,938183271,base_link,0,1,40.5906017,-79.8980918,345.64401511,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:00.141615,1932,1531943940,141257241,base_link,0,1,40.5905975,-79.8981183,345.293989764,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:00.344633,1933,1531943940,344256908,base_link,0,1,40.5905929,-79.8981444,344.903964998,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:00.537428,1934,1531943940,537172104,base_link,0,1,40.590588,-79.8981704,344.503940461,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:00.749586,1935,1531943940,749255548,base_link,0,1,40.5905829,-79.8981962,344.063916215,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:00.964251,1936,1531943940,963905781,base_link,0,1,40.5905778,-79.8982218,343.633892175,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:01.142632,1937,1531943941,141990702,base_link,0,1,40.5905726,-79.8982472,343.203868382,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:01.346706,1938,1531943941,346396885,base_link,0,1,40.5905675,-79.8982726,342.713844548,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:01.573400,1939,1531943941,573028691,base_link,0,1,40.5905627,-79.8982982,342.163820383,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:01.731685,1940,1531943941,731450138,base_link,0,1,40.5905582,-79.8983238,341.623796093,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:01.940596,1941,1531943941,940208883,base_link,0,1,40.5905539,-79.8983497,341.133771412,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:02.137329,1942,1531943942,137044395,base_link,0,1,40.5905501,-79.8983756,340.66374652,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:02.336218,1943,1531943942,335946573,base_link,0,1,40.5905469,-79.8984016,340.213721273,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:02.544452,1944,1531943942,544183982,base_link,0,1,40.5905443,-79.8984276,339.773695774,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:02.747472,1945,1531943942,747002215,base_link,0,1,40.5905423,-79.8984535,339.393670125,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:02.945848,1946,1531943942,945630604,base_link,0,1,40.5905411,-79.898479,339.023644547,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:59:03.172171,1947,1531943943,171875059,base_link,0,1,40.5905406,-79.8985041,338.653619084,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
