time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2018/07/18/15:57:27.545718,1149,1531943847,544961096,map,base_link,178.380217755,102.092537846,51.176,-0.0802580678598,0.067770883042,-0.719846133615,0.686139412856,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.36,0.15,0.41,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:27.808271,1150,1531943847,806055500,map,base_link,178.515769379,97.6948661734,51.018,-0.0269871170454,0.0381542055888,-0.711845834908,0.700779180223,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.46,0.47,0.88,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:28.046103,1151,1531943848,43765191,map,base_link,178.702113525,93.2527735725,50.755,-0.0269871170454,0.0381542055888,-0.711845834908,0.700779180223,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.62,0.72,1.16,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:28.283092,1152,1531943848,282425594,map,base_link,178.888449844,89.1105222184,50.466,0.00310546167509,0.022558871358,-0.708393847993,0.705449934125,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.82,0.79,1.27,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:28.568725,1153,1531943848,564466347,map,base_link,179.091734195,84.2131151449,50.116,-0.0149166133963,-0.000442104136438,0.700998442084,-0.713006650309,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.04,0.83,1.19,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:28.794207,1154,1531943848,792825112,map,base_link,179.235738762,80.2818636853,49.876,-0.0149166133963,-0.000442104136438,0.700998442084,-0.713006650309,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.17,0.78,1.03,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:29.045355,1155,1531943849,43665787,map,base_link,179.362829449,75.6398775158,49.64,-0.03431089929,0.0176056025645,0.696008794157,-0.716996906133,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.31,0.66,1.03,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:29.280048,1156,1531943849,278669919,map,base_link,179.447585374,71.2977322419,49.448,-0.03431089929,0.0176056025645,0.696008794157,-0.716996906133,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.38,0.56,0.74,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:29.535944,1157,1531943849,534175696,map,base_link,179.490016167,66.9222715111,49.339,0.0295192959987,-0.0329262760136,-0.707967985845,0.704858711041,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.42,0.41,0.34,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:29.744885,1158,1531943849,735292868,map,base_link,179.481647793,62.8910730372,49.349,0.0295192959987,-0.0329262760136,-0.707967985845,0.704858711041,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.43,0.1,-0.18,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:30.034522,1159,1531943850,33212864,map,base_link,179.354790278,57.7715607675,49.526,0.035252086587,-0.0504805354555,-0.719958515893,0.691280508422,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.39,-0.26,-0.52,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:30.244658,1160,1531943850,243055442,map,base_link,179.185578594,53.7181494086,49.714,0.035252086587,-0.0504805354555,-0.719958515893,0.691280508422,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.33,-0.42,-0.68,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:30.472677,1161,1531943850,469872475,map,base_link,178.990977787,49.3204750847,49.908,0.0046148601726,-0.0190605153923,-0.720934373471,0.692725796378,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.26,-0.52,-0.32,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:30.731328,1162,1531943850,729654175,map,base_link,178.796369144,45.1226939754,49.994,0.0046148601726,-0.0190605153923,-0.720934373471,0.692725796378,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.17,-0.59,-0.02,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:30.968063,1163,1531943850,966065271,map,base_link,178.559441579,40.4251759471,50.01,0.00285503328017,-0.00473810455389,-0.719775064023,0.694185318457,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.14,-0.6,0.11,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:31.226971,1164,1531943851,226073469,map,base_link,178.364833659,36.0719209728,50.016,0.00285503328017,-0.00473810455389,-0.719775064023,0.694185318457,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.15,-0.51,-0.01,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:31.496436,1165,1531943851,495531092,map,base_link,178.204106932,31.0301429065,50.089,-0.0282194340875,0.0148997403826,-0.715734896402,0.697642615778,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.15,-0.28,-0.25,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:31.707921,1166,1531943851,706311871,map,base_link,178.136469633,27.3987312625,50.155,-0.0279159967618,0.0222221850827,-0.71497025771,0.698243798544,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.15,-0.12,-0.13,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:31.963859,1167,1531943851,961452223,map,base_link,178.094247326,23.023269722,50.228,-0.0224780196502,0.00522716653856,-0.715211687911,0.698526776035,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.11,0.01,-0.22,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:32.172695,1168,1531943852,171389655,map,base_link,178.068956028,18.7144400226,50.337,-0.0224780196502,0.00522716653856,-0.715211687911,0.698526776035,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-18.05,0.07,-0.34,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:32.410991,1169,1531943852,410075774,map,base_link,178.035199219,14.416715276,50.466,-0.00828980073569,-0.014847566941,-0.713363483993,0.700587873622,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.98,-0.01,-0.42,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:32.666839,1170,1531943852,665720094,map,base_link,177.925259661,9.74141072856,50.607,0.0421152319878,-0.0636109188803,-0.71123682876,0.698800494883,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.93,-0.36,-0.39,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:32.921224,1171,1531943852,919470707,map,base_link,177.722185431,5.4769973063,50.701,0.0421152319878,-0.0636109188803,-0.71123682876,0.698800494883,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.89,-0.8,-0.19,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:33.159075,1172,1531943853,158055775,map,base_link,177.383656672,1.20147531526,50.73,0.0956253815412,-0.109795957806,-0.711483973684,0.687452681459,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.88,-1.29,0.15,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:33.402420,1173,1531943853,398105754,map,base_link,176.951992303,-2.72978667069,50.649,0.136779072252,-0.138454474818,-0.728043749402,0.65732346889,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.86,-1.89,0.79,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:33.653329,1174,1531943853,649213524,map,base_link,176.232501136,-7.37178980615,50.336,0.136779072252,-0.138454474818,-0.728043749402,0.65732346889,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.84,-2.88,1.48,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:33.870319,1175,1531943853,869055260,map,base_link,175.377536659,-11.2253242075,49.987,0.175628764711,-0.197921582101,-0.743041861924,0.614711620008,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",-17.79,-4.08,1.58,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
