time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.current,.charge,.capacity,.design_capacity,.percentage,.power_supply_status,.power_supply_health,.power_supply_technology,.present,.cell_voltage,.location,.serial_number
2018/07/18/15:57:20.593673,5436,1531943840,593264165,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:20.648003,5437,1531943840,647609431,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:20.736205,5438,1531943840,735927313,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:20.745543,5439,1531943840,744874021,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:20.781733,5440,1531943840,781309647,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:20.852041,5441,1531943840,851779967,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:20.931287,5442,1531943840,931000326,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:20.936051,5443,1531943840,935890443,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:20.974444,5444,1531943840,974184767,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.027672,5445,1531943841,27070787,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.050346,5446,1531943841,48511522,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.090021,5447,1531943841,89761618,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.148474,5448,1531943841,148260660,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.217048,5449,1531943841,216098021,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.290920,5450,1531943841,290032782,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.339124,5451,1531943841,338865059,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.370136,5452,1531943841,369893839,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.410389,5453,1531943841,409360149,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.455627,5454,1531943841,455377484,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.486048,5455,1531943841,485620833,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.517901,5456,1531943841,517679008,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.594282,5457,1531943841,593765135,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.633294,5458,1531943841,632964760,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.687661,5459,1531943841,686154585,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.724939,5460,1531943841,724671051,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.783991,5461,1531943841,783530984,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.853941,5462,1531943841,852582347,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.902348,5463,1531943841,899735733,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.937016,5464,1531943841,935734181,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:21.986642,5465,1531943841,986316102,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.035600,5466,1531943842,35203995,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.088823,5467,1531943842,80612315,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.155490,5468,1531943842,155137598,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.196586,5469,1531943842,196352528,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.228878,5470,1531943842,228422576,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.281649,5471,1531943842,281129144,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.326597,5472,1531943842,326327258,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.390425,5473,1531943842,389963712,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.465297,5474,1531943842,464854814,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.567441,5475,1531943842,566984598,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.591161,5476,1531943842,590831992,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.616187,5477,1531943842,611554176,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.668184,5478,1531943842,667894205,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.736121,5479,1531943842,735689968,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.783894,5480,1531943842,783651314,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.842952,5481,1531943842,842664526,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.859077,5482,1531943842,858876108,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.889231,5483,1531943842,888882116,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.945389,5484,1531943842,945108163,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:22.987675,5485,1531943842,987212202,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.025898,5486,1531943843,25630334,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.107203,5487,1531943843,106898770,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.139785,5488,1531943843,139430637,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.202731,5489,1531943843,202396444,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.223932,5490,1531943843,222122960,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.275638,5491,1531943843,275315347,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.336645,5492,1531943843,336349049,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.382061,5493,1531943843,381570460,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.415963,5494,1531943843,415258633,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.486323,5495,1531943843,486007515,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.542871,5496,1531943843,542046877,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.585887,5497,1531943843,585584212,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.648574,5498,1531943843,648222407,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.696035,5499,1531943843,694682331,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.747551,5500,1531943843,746752044,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.784302,5501,1531943843,783959087,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.843884,5502,1531943843,842141239,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.876652,5503,1531943843,875856996,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.939955,5504,1531943843,939568714,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:23.976771,5505,1531943843,976559791,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.042986,5506,1531943844,42115424,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.106445,5507,1531943844,104728244,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.130949,5508,1531943844,129563500,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.187239,5509,1531943844,186717857,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.219539,5510,1531943844,219103647,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.272438,5511,1531943844,272061158,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.329893,5512,1531943844,329561976,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.377309,5513,1531943844,377010465,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.421930,5514,1531943844,421308208,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.469675,5515,1531943844,468429214,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.493646,5516,1531943844,493396052,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.550288,5517,1531943844,545713187,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.606371,5518,1531943844,605834613,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.669706,5519,1531943844,669268960,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.708539,5520,1531943844,708216655,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.737020,5521,1531943844,736692411,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.786434,5522,1531943844,786132524,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.839896,5523,1531943844,839603214,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.905955,5524,1531943844,905632506,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.928494,5525,1531943844,927152409,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:24.988071,5526,1531943844,987598215,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.027479,5527,1531943845,27038609,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.086205,5528,1531943845,85913363,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.131936,5529,1531943845,130596735,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.193733,5530,1531943845,193412306,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.227928,5531,1531943845,224186435,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.309404,5532,1531943845,308998768,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.365768,5533,1531943845,365593102,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.394732,5534,1531943845,394379927,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.444699,5535,1531943845,442706999,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.485183,5536,1531943845,484934432,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.564996,5537,1531943845,564659274,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.599046,5538,1531943845,598617333,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.624390,5539,1531943845,621761409,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.686295,5540,1531943845,685609928,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.730872,5541,1531943845,730133238,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.794533,5542,1531943845,793580130,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.851015,5543,1531943845,850143423,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.914557,5544,1531943845,913283023,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.944695,5545,1531943845,944452700,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:25.967445,5546,1531943845,966359542,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.052471,5547,1531943846,50701130,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.085299,5548,1531943846,83691042,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.156569,5549,1531943846,156242595,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.179843,5550,1531943846,179674892,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.230002,5551,1531943846,229615226,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.263123,5552,1531943846,262811215,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.332249,5553,1531943846,331960793,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.406112,5554,1531943846,405782507,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.471673,5555,1531943846,471188769,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.488974,5556,1531943846,488662321,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.517955,5557,1531943846,515307252,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.577927,5558,1531943846,576468924,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.623845,5559,1531943846,623455565,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.665085,5560,1531943846,664818625,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.701832,5561,1531943846,700325083,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.783923,5562,1531943846,783245985,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.803923,5563,1531943846,803655502,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.871160,5564,1531943846,870902510,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.912523,5565,1531943846,911999237,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:26.981477,5566,1531943846,980955185,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.005032,5567,1531943847,4454682,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.064620,5568,1531943847,64295827,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.118799,5569,1531943847,117943926,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.149674,5570,1531943847,146160743,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.193327,5571,1531943847,191956775,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.257560,5572,1531943847,257250848,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.308737,5573,1531943847,308457408,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.383209,5574,1531943847,382951692,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.452468,5575,1531943847,452113239,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.469695,5576,1531943847,466366029,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.527056,5577,1531943847,526687073,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.561012,5578,1531943847,558248939,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.591485,5579,1531943847,590471724,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.658242,5580,1531943847,657964939,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.713110,5581,1531943847,712537891,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.792568,5582,1531943847,792289136,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.812014,5583,1531943847,811649610,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.866292,5584,1531943847,865288685,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:27.905924,5585,1531943847,905576463,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.015635,5586,1531943848,15176506,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.070760,5587,1531943848,70363660,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.125098,5588,1531943848,124197006,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.169162,5589,1531943848,168908124,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.246798,5590,1531943848,246379941,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.262843,5591,1531943848,262465031,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.307524,5592,1531943848,307201332,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.373631,5593,1531943848,373482019,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.405638,5594,1531943848,404999917,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.487828,5595,1531943848,487215902,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.527519,5596,1531943848,526870120,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.576666,5597,1531943848,576096641,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.589519,5598,1531943848,585071670,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.669647,5599,1531943848,669209233,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.710678,5600,1531943848,710383337,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.762302,5601,1531943848,761505355,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.799692,5602,1531943848,798546292,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.868681,5603,1531943848,868201370,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.907304,5604,1531943848,906410325,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:28.985861,5605,1531943848,985597963,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:29.012173,5606,1531943849,11479192,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:29.051984,5607,1531943849,51792539,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:29.085405,5608,1531943849,84606839,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:29.130787,5609,1531943849,130238075,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:29.192779,5610,1531943849,192477754,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:29.234942,5611,1531943849,234322699,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:29.287714,5612,1531943849,287398775,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:57:29.304521,5613,1531943849,304180241,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
